ros_rothermel,temp_c,rh_percent,wind_speed,vpd_kpa,slope_deg,fuel_model_encoded,fuel_moisture,correction_factor,ros_observed,zone,fuel_model
1.5918598012715202,28.374901082440864,68.90793480611023,0.0,1.2011580908179549,18.109704760528967,1.0,24.159614664711025,1.4807340223009062,2.3571209664758994,madagascar,AF_STEPPE
2.01600681278924,28.911203023283267,71.97101515134896,2.289616828534337,1.1170021961922516,5.163588228913271,2.0,24.316374207191046,1.1469556653389552,2.312270435290549,south_africa_miombo,AF_MIOMBO
2.7681522934287965,25.76645838861179,57.30628437542877,3.8411884071617264,1.4154297274613448,20.026784780198845,1.0,23.88477984248546,1.0806584636756775,2.9914272046370667,madagascar,AF_STEPPE
3.3820816090598678,41.217857916992756,56.31273753525871,4.0886499358480375,3.4373059101224204,7.88605539042028,2.0,17.284949432994672,1.0418425492895396,3.5235965254882005,south_africa_miombo,AF_MIOMBO
2.349225938303272,35.965933133196984,48.86541188282578,1.5155927696121287,3.0322310171364877,4.245278479402111,2.0,18.822829143839083,1.3667789067006935,3.210872459547057,south_africa_miombo,AF_MIOMBO
2.844273146914475,28.143716002646762,42.629881521315156,4.21935679015774,2.1867631479008103,4.878956247398325,3.0,21.718720529983294,0.9746788382926771,2.7722528466216576,south_africa_fynbos,AF_FYNBOS
2.3491732476831664,32.62075327945429,32.72288674436413,0.9917049471081896,3.312810216706601,12.39264835108181,3.0,18.45589913028807,1.1490197660090198,2.699246495367561,south_africa_fynbos,AF_FYNBOS
2.2441953466164177,26.636382151261646,64.65326932133038,2.7641791599533234,1.2335958242003087,11.482759214032098,2.0,24.25237222437306,0.859451583928293,1.9287772452939849,south_africa_miombo,AF_MIOMBO
5.067417237020443,37.2269941220587,20.14211888816197,9.691629065997095,5.073221384316205,0.0,4.0,13.59424712700362,0.6573968988313333,3.331304376701683,sahel,AF_SAHEL_GRASS
1.4178055535219538,19.53665293156072,24.559445946900315,0.0,1.714046101720701,9.32836832064605,3.0,23.76121945254218,1.4193333114570361,2.012338651282491,south_africa_fynbos,AF_FYNBOS
2.092103735558511,20.831457137690577,72.58467706622912,3.454658499150868,0.6747937606037759,11.999004979550637,2.0,26.229869884721502,1.1778021656008906,2.464084310402527,south_africa_miombo,AF_MIOMBO
1.929373024251754,37.090098039805575,48.23480269452358,0.0,3.264144451974894,2.8608074603355402,2.0,18.130629066082207,1.0346293880902315,1.9961860314793916,south_africa_miombo,AF_MIOMBO
2.3431534964541507,27.962441526410892,12.221833124091248,1.223560386335428,3.31070454348842,10.00908177369449,6.0,18.92699448863786,0.7606488039323694,1.7823169045077991,sahel,AF_GRASSLAND_FERTILE
2.899575248179513,26.909331430906118,40.66214554703372,4.181976704554267,2.1043689593965045,10.306856036913201,1.0,22.04814445841813,0.7869906965103414,2.281938744148941,madagascar,AF_STEPPE
2.731100926217462,28.71607726248761,66.7395157853951,4.292947627590234,1.3106030578309258,8.74039663349811,2.0,23.851884629173924,0.8778034899836213,2.397369924531189,south_africa_miombo,AF_MIOMBO
4.498381979400253,30.49733557406428,5.0,8.411717335656796,4.147333846322517,0.0,5.0,16.581931826787283,0.6204955431815992,2.791225969746277,sahel,GR1
4.356714554339739,40.92605145755445,13.299608064446533,6.374290201489844,6.717105930914869,1.5560500829764066,4.0,9.114630026957386,0.6679241362147909,2.9099548054417776,sahel,AF_SAHEL_GRASS
2.5591795428840682,29.287366172913288,54.761323246110514,3.5004652971758956,1.842427085844093,4.614243877337012,2.0,22.46519566809844,0.9205954872371055,2.3559691382085917,south_africa_miombo,AF_MIOMBO
2.2772365636275724,24.607258311577148,76.14896141034072,3.841730876255884,0.7380520108128432,7.7921999637678505,6.0,25.694144141810177,0.9459096393528448,2.1540600166220685,madagascar,AF_GRASSLAND_FERTILE
4.306549669911299,35.50408711127026,21.20647225994795,7.280229874374108,4.555243857819815,2.9670537317516876,6.0,15.061481644323436,0.7748497872818625,3.336929095649545,sahel,AF_GRASSLAND_FERTILE
1.9035117095079674,25.193165704521707,58.77044479540541,2.3636766521823205,1.321163766379769,1.1227438290620055,2.0,24.17777401359841,0.9663018791316281,1.8393669418466068,south_africa_miombo,AF_MIOMBO
2.093968833649108,32.222211755146844,88.12914322871421,2.676471709648114,0.5715589012039359,3.0604082642236623,2.0,25.348881571475474,1.3432696553230703,2.8127647934330886,south_africa_miombo,AF_MIOMBO
3.418250955280607,27.22956298291916,43.224031491806564,4.824982289888874,2.0516791855092613,27.07592170430262,3.0,22.147845737934933,1.3427824345856547,4.589967339756433,south_africa_fynbos,AF_FYNBOS
3.2603839009291855,35.22058115484448,22.124633297281797,4.050464819113487,4.4323501032767005,0.2730865212866782,5.0,15.397066626323799,1.0859013208266943,3.5404551844210927,burkina,GR1
3.2028604634582756,22.886962098402456,48.63780638418779,6.039536256184177,1.4331524634807227,11.651477276238866,3.0,24.128422631457948,1.0747253853199854,3.4421954457163424,south_africa_fynbos,AF_FYNBOS
3.352815861796103,44.062242789984644,16.922143833201876,2.3527539450594928,7.584908126390107,5.6549488555520835,6.0,6.631505405026268,0.8319394876120842,2.7893399101203187,sahel,AF_GRASSLAND_FERTILE
4.501986681583947,39.08349258856785,26.186619597099323,7.215671533511503,5.183814937835473,7.248839403654847,6.0,13.132113396554534,0.5660136960649997,2.548186121278733,sahel,AF_GRASSLAND_FERTILE
2.787029030823379,32.76838037064886,30.344815760660218,3.173527232991794,3.4584940481555027,0.0,4.0,18.076926842546357,1.4171925079137404,3.949756661820986,burkina,AF_SAHEL_GRASS
4.283355986730488,37.233198657585426,17.867276240342086,6.822673593837857,5.219498528197541,2.6783369051640293,6.0,13.227933813747606,0.5785648519941484,2.478199222500974,sahel,AF_GRASSLAND_FERTILE
4.127279577168093,37.505166717586725,20.796578575275866,6.533290090138384,5.108255570469456,0.0,5.0,13.478844402067688,0.5970882986635423,2.4643503408400806,sahel,GR1
1.7447581342214418,34.150806567285734,65.03273261391428,0.0,1.8756748817644295,9.377256599814885,2.0,21.895732138860353,0.9702608035659671,1.6928704293379535,south_africa_miombo,AF_MIOMBO
2.701763130428973,23.513537340938022,36.23425983913136,4.598220562598026,1.8478631611947363,0.4481346496988836,4.0,23.028988362919357,1.3095248467676752,3.5380259493775554,burkina,AF_SAHEL_GRASS
2.7122824947161113,25.77248739299614,72.44061372541242,5.369358218596068,0.9140058053107145,1.86283983708039,2.0,25.137736747423602,0.9130538293725936,2.476459918140797,south_africa_miombo,AF_MIOMBO
1.9636842968037043,19.48808832109481,15.994825483386595,1.8778125050608767,1.9028874031615295,4.294219203228327,3.0,23.293972659986697,1.3523934854685717,2.6556738505142627,south_africa_fynbos,AF_FYNBOS
3.4691458783449733,35.25231549589029,12.012089871240182,4.247314136563924,5.016691292678058,2.622838064684194,4.0,13.933040218715826,1.0918970227723108,3.7879500561277095,burkina,AF_SAHEL_GRASS
3.6313626850284506,30.362346354195992,39.33752965861727,6.682950209866341,2.6279292478382414,0.08678004724605204,5.0,20.393942244984796,0.9428558706259789,3.423851625951192,burkina,GR1
2.381854434337958,32.06109141194706,82.91272943826603,3.6930905270775503,0.8152703344254641,0.0,6.0,24.755715022741633,0.8692101844602879,2.0703321322284514,madagascar,AF_GRASSLAND_FERTILE
2.3621767685871697,28.88687695919773,57.035834673650214,2.995481095224241,1.7097871486864409,4.477346939825663,2.0,22.836844432364124,1.228498719248384,2.9019311348476244,south_africa_miombo,AF_MIOMBO
2.179397800626416,36.190020805320245,91.93816509643283,2.2744226190312276,0.48396954424468586,5.34758128076819,1.0,25.171074058856263,1.1847507363280079,2.582043149043787,madagascar,AF_STEPPE
2.1829023207333496,33.418048269527354,52.87663327007141,1.8025541331923194,2.426526866076743,0.0,2.0,20.591878007855406,0.9865171543457592,2.1534705856646177,south_africa_miombo,AF_MIOMBO
4.997675257687348,39.53747384208628,20.358945497677,8.662508084993686,5.730752770468272,6.281929753084903,4.0,11.719370689620693,0.7206415369407944,3.601532378830791,sahel,AF_SAHEL_GRASS
3.255465584175864,39.92528231963671,47.30723271796046,3.7609110466609463,3.8709653764819625,5.200024068767462,5.0,16.330058326831423,1.2551272047896918,4.086023418955693,burkina,GR1
2.9234378245544614,34.16082371289465,63.57869939632396,3.9592558603273065,1.9547591980412582,8.170343738738845,1.0,21.697019633607386,1.1881434829278856,3.473463598989259,madagascar,AF_STEPPE
2.198928574287642,36.71554541475879,28.1775269587605,0.2765173508767349,4.437368817801515,3.098568393714337,5.0,15.235023414020331,0.7376363625609311,1.6220096750688304,sahel,GR1
2.769943460580786,35.475668727587056,57.563565093142124,3.3998708200424046,2.449515983766938,2.591721456006641,2.0,20.328643167823948,1.254771864243875,3.4756471198830834,south_africa_miombo,AF_MIOMBO
2.7857652095412817,27.234023007745538,26.666799007798684,3.737689583099419,2.6506902513055848,3.4712587151082994,4.0,20.649872070961486,1.0511353306807254,2.9282162347300353,burkina,AF_SAHEL_GRASS
2.6777665043978782,25.067259557393285,77.92965506150543,4.655500413788707,0.7019453550210368,15.352497650332795,2.0,25.738410656708076,1.3244807381389925,3.5466501563087713,south_africa_miombo,AF_MIOMBO
2.980888511583448,32.71516338211288,5.0,2.983767808259345,4.702819727288521,0.0,6.0,14.97143434356741,0.7386981416558878,2.2019768039900782,sahel,AF_GRASSLAND_FERTILE
2.230376925590056,31.85489542956173,73.6672533632171,2.5313816388272636,1.2418328927991276,5.744509804798068,6.0,23.709928225046006,1.168191212349197,2.605506724700722,madagascar,AF_GRASSLAND_FERTILE
2.7033965160364946,33.973230656513465,12.117122436128916,1.9621378951781334,4.6677558329153115,1.8632419509335065,5.0,14.933287352060375,1.1523886978929758,3.115363591003703,burkina,GR1
3.941718937600619,36.76881389495934,17.120477780971935,5.25605532297603,5.135406760185546,9.883321188478135,4.0,13.4846017100402,0.6864407269305365,2.705756412882431,sahel,AF_SAHEL_GRASS
1.868011552529066,32.5911336850758,36.26519471699682,0.0,3.133157463102265,5.055340772262184,6.0,18.907992973736757,0.7393696879390467,1.3811511186599497,sahel,AF_GRASSLAND_FERTILE
3.2785307290193098,29.846412485992385,19.50233490350915,4.937444845849273,3.385594072070511,0.0,6.0,18.55137357122448,0.645284957903338,2.1155865634600253,sahel,AF_GRASSLAND_FERTILE
1.8983277136020111,27.928554843050154,65.08772258786469,2.0210640310464134,1.3141799827371492,2.3228994007113215,2.0,23.92169455885211,0.8278637019877875,1.5715566085685733,south_africa_miombo,AF_MIOMBO
4.685297625218139,47.3613973113633,15.041338219927152,6.558803806164151,9.183029653288651,0.0,5.0,3.0,0.7154474118782895,3.352084059841814,sahel,GR1
2.466003776886742,32.14497640180213,21.62762078923981,1.720513778121608,3.7570680963775107,2.943851562627555,4.0,17.392832118876008,0.6939950849374118,1.711394500596493,sahel,AF_SAHEL_GRASS
3.1768494208946727,25.375016399496857,33.29288990511985,4.086675483091902,2.160798322248528,25.75124275217289,3.0,22.060502554428997,1.4332106106779685,4.553094298552405,south_africa_fynbos,AF_FYNBOS
4.205364672930657,37.762620426291925,22.105679776285854,6.200740623133123,5.094440357297703,8.90341312194914,4.0,13.487637064126552,0.8273717617157417,3.4793999780997815,sahel,AF_SAHEL_GRASS
2.569304590975159,30.68214690371972,51.335149726771604,3.171800049323196,2.147060167870731,4.850436412996496,5.0,21.564134889951198,1.2213859522902593,3.1381125345719294,burkina,GR1
3.8077781310747603,38.73002809670835,74.75422362439555,6.634706003918819,1.739630306263602,6.420358065382638,1.0,21.777921424670158,1.2664039513611665,4.822185271099714,madagascar,AF_STEPPE
2.184599089498127,30.85596960283981,59.50301506742462,2.1555094926965,1.8044990451670069,4.508895611071652,2.0,22.4031554267985,1.1441439268964617,2.499495780952822,south_africa_miombo,AF_MIOMBO
1.4804132675005244,18.012943282702466,52.89278439146761,1.860571738427535,0.9730794012923885,2.5261212875908283,2.0,25.766007168498785,0.8977502543581805,1.3290413874538207,south_africa_miombo,AF_MIOMBO
2.5997705313283284,34.59689249042112,44.707939095541114,2.275220306550939,3.040295545883229,6.721960289870099,4.0,18.939571886249816,0.8791089667827304,2.285481585668237,burkina,AF_SAHEL_GRASS
3.902138711903061,38.00694841012054,87.64588697672644,6.781006785775876,0.8187375938097832,17.19740627157675,6.0,24.15246117446349,1.1997175021152475,4.68146410835155,madagascar,AF_GRASSLAND_FERTILE
