source,fire_id,fuel_model_code,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_aspect_deg,angle_wind_slope,m_1h,m_10h,m_100h,m_live_herb,m_live_woody,latitude,longitude,date,region,continent,ros_measured,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,fireline_intensity,flame_length,delta_ros,correction_factor,bias_profile,bias_source,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,vpd_kpa,ndvi,ndvi_origin,ndwi,ndwi_origin,lst_c,lst_c_origin
GlobalTransfer,GBL_0010,GR2,25.84045942108284,46.067700474213694,11.098000360732728,52.66793050841151,16.385685491844512,267.6708631439855,144.997067364426,0.16289986141588755,0.2504499006519787,0.184276535796631,1.5932213509952182,2.6210860633795274,44.978928386344194,-78.62122057252,2016-07-23,global,africa,8.607031399209848,9.790239616447222,24.996224729632655,0.4299061072295029,24.645312670771446,0.024694122351059576,0.004734564308992334,8.782945666736023,0.32719247745154506,0.4173969279093913,1433.8249082443083,0.1201515669131894,0.1272496941340557,1786.266235072242,2.427710795112156,-1.1832082172373735,0.8791441002884516,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,1.7958743521037415,0.09843123058161418,offline,-0.0007843847091929118,offline,35.84045942108284,offline
GlobalTransfer,GBL_0011,GR7,26.193541144993652,78.60524471823992,7.458764163099994,353.6140288340022,18.448690078615705,340.2478342470635,13.366194586938718,0.24004709273137254,0.15881938810185084,0.15009990048943692,1.2071778304761591,2.801142265470592,33.34649272878525,-95.5966960346613,2012-05-17,global,africa,36.11032410967117,35.264564992744454,24.337862140703045,0.41726263841812483,24.744010171422225,0.06013769546885841,0.0046746173113986446,3.3984805476078384,0.22962665301097968,0.4173969279093913,2841.5757691293293,0.4815616302631258,0.12528496439990291,12554.42208267387,5.953168790537755,0.8457591169267147,1.0239832567649914,global_transfer,Biais moyen global (méta-analyse FRIDGE),28.17,16.28,11.89,0.914,10499.0,15,18608,0.7274409610333081,0.1804594396096209,offline,0.04022971980481045,offline,36.19354114499365,offline
GlobalTransfer,GBL_0012,GR4,30.800145666345625,38.77683800160657,7.352132382401376,55.48928878339333,7.582756925142325,203.3639514610148,147.87466267762147,0.16130976175709558,0.2832563721772615,0.15223858496650056,1.674144102297675,0.5010561516905463,36.97665730990613,-119.74218635332682,2017-08-16,global,africa,15.827215124638915,18.02353689909033,24.532668761778417,0.08998919019849635,24.45650491816898,0.0266453418632547,0.004706725813346121,8.10069376522049,0.28178497975340294,0.4173969279093913,2457.821650316879,0.13092130133857335,0.12633661434077034,5596.540097172847,4.1052983771390155,-2.196321774451416,0.8781414665307858,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,2.7193663220991446,0.1598673701901449,offline,0.02993368509507245,offline,40.80014566634563,offline
GlobalTransfer,GBL_0013,GR4,39.12214996712611,41.25285456655164,7.9393496897206814,72.04693166742437,5.636859039889597,71.93351084073142,0.11342082669295905,0.05084883554709434,0.27359680542809084,0.39520087680984745,1.7226722229997968,0.5698834854958617,47.34610319928704,-82.67105095985715,2019-10-16,global,africa,30.15311903594895,39.43748969181787,24.75170163440355,0.04972907993705092,24.8014306170997,0.0266453418632547,0.004706725813346121,8.10069376522049,0.5668077822354838,0.4173969279093913,4943.884659734576,0.13092130133857335,0.12633661434077034,24632.405617759214,8.116986863641209,-9.284370655868923,0.764580080313906,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,4.13429766033337,0.24191530895770064,offline,0.07095765447885032,offline,49.12214996712611,offline
GlobalTransfer,GBL_0014,GR2,30.560556964123442,23.000246832445374,12.686900949436641,35.037500536463114,20.55651368081803,241.36641837602238,153.67108216044073,0.1663633724594217,0.06818654299125881,0.3106590306050071,0.9664993653930036,2.0193330597671615,44.80161167785474,-87.64363313003207,2023-10-27,global,africa,8.506143041587618,9.968528405787152,24.999709554915274,0.6766176282848247,24.395128296998525,0.024694122351059576,0.004734564308992334,8.782945666736023,0.3295782956670469,0.4173969279093913,1444.280055656541,0.1201515669131894,0.1272496941340557,1832.0579716440768,2.456143517774097,-1.462385364199534,0.8532997745835226,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,3.373675941946244,0.18137407915071732,offline,0.04068703957535866,offline,40.56055696412344,offline
GlobalTransfer,GBL_0015,GR2,13.905611696912946,56.767208154573794,13.18496769870689,276.7858581321965,18.902368456118307,340.4769750857348,63.69111695353831,0.2228785330560208,0.130977580148149,0.24704383256170265,0.3807331050806159,1.1392028148974447,32.802893345732244,-107.80785938004414,2018-09-11,global,africa,19.705559602514672,20.976202772477627,24.99987808806392,0.5721064369321864,25.258648381878537,0.024694122351059576,0.004734564308992334,8.782945666736023,0.425414463065215,0.4173969279093913,1864.2539040666545,0.1201515669131894,0.1272496941340557,4976.0952058076555,3.889291511433638,-1.2706431699629555,0.9394245381900038,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,0.6868995821695407,0.1150363423676629,offline,0.007518171183831447,offline,23.905611696912946,offline
GlobalTransfer,GBL_0016,GR3,25.85608121022237,43.619831913969655,1.2819429601729937,250.21909601273418,29.633522233213505,87.67422192506271,162.54487408767147,0.07385632830477884,0.21174106590018393,0.08145354665659468,1.214929006185918,2.1676458993535754,40.93048213662975,-91.64490124242842,2023-09-23,global,africa,3.0269078647391012,3.056004901889619,3.018114841383643,1.2437534153902217,1.8692421694147436,0.03716913234706117,0.004832515111649982,5.256285218515568,0.36481369558828974,0.4173969279093913,2880.1923645264237,0.18522923610973388,0.13047180848784293,1148.3974605983356,1.981272106416105,-0.029097037150517924,0.990478733482225,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,1.879121639230986,0.11888524701184429,offline,0.009442623505922142,offline,35.85608121022237,offline
GlobalTransfer,GBL_0017,GR3,36.50781621507237,47.61807273174972,2.9211555037549157,194.63902918957982,33.6277450224078,152.84532559707614,41.793703592503675,0.2201931156728903,0.29529305363198277,0.06241489474332631,0.44567463271490304,0.5594348118400532,34.76706516747381,-116.50998474830368,2011-08-13,global,africa,10.535143675313687,11.128284146599503,11.392958977499934,1.6016338117785103,12.63223410785929,0.03716913234706117,0.004832515111649982,5.256285218515568,0.24147703410810079,0.4173969279093913,1906.4533987001,0.18522923610973388,0.13047180848784293,2768.0318462741006,2.969616724265301,-0.5931404712858157,0.9466997370419353,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,3.199770794893553,0.08385777718220087,offline,-0.008071111408899566,offline,46.50781621507237,offline
GlobalTransfer,GBL_0018,SH1,20.5175966718815,6.917163013598905,5.118436497439349,162.4417215738343,13.58964045865183,115.29041470961965,47.15130686421463,0.05230441868979757,0.12082382317605023,0.263682808982075,1.6253911090065476,1.5577056171153134,37.31765524486761,-107.34366037786592,2016-08-05,global,africa,39.59483250809295,44.427130994207516,20.998396944206547,0.21345616515729474,21.144140081432553,0.07318672530987605,0.004580750629118077,3.508417757242506,0.3977997656498256,0.4173969279093913,2063.79785873792,0.8461632258666014,0.12221973457401891,11206.158532895293,5.650043780870489,-4.832298486114567,0.8912309127783964,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.440000000000001,8.3,3.14,0.305,10499.0,15,18608,2.2472610519713108,0.16921032349033346,offline,0.07152619409420008,offline,30.5175966718815,offline
GlobalTransfer,GBL_0019,SH5,14.935767254811141,21.29870724540174,6.499365240077602,349.6555186522071,7.7506629276628285,109.08932297787648,119.43380432566937,0.09689198651677516,0.2821442896528257,0.24631812854141177,0.9662964715455786,2.134735064495789,33.504434666212155,-114.380650438435,2013-07-09,global,africa,120.16087173605104,142.87624374044967,19.599668830679402,0.05538128812531361,19.57251291715448,0.15552147648321754,0.00608695705034899,2.103442794127242,0.3803892460378441,0.4173969279093913,15077.251921826302,1.0,0.17294536848279268,372555.6476668368,28.317155920316367,-22.71537200439863,0.8410136534267825,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,1.3365894106086125,0.09480281468905019,offline,-0.0025985926554749073,offline,24.93576725481114,offline
GlobalTransfer,GBL_0020,GS2,33.95045558894547,56.506990488814175,13.381643863319495,313.6778884915749,10.04711373198415,154.96600660955437,158.71188188202052,0.1462542198737358,0.10231067919034778,0.12795804546199832,0.9573220899258947,2.207734552558331,45.9892188229055,-98.81478613480036,2016-08-19,global,africa,52.12138974831243,62.34674529499878,24.99995854018918,0.1123689393591785,24.895290349624243,0.08295885147035277,0.00443864060959128,3.6816267194442047,0.23089092112610704,0.4173969279093913,2134.9353085641806,1.0,0.11760556090328755,15654.037296634415,6.589156612051462,-10.225355546686352,0.8359921516623805,global_transfer,Biais moyen global (méta-analyse FRIDGE),19.43,15.92,3.5100000000000002,0.457,10499.0,15,18608,2.307131994938085,0.12338411126972967,offline,0.011692055634864834,offline,43.95045558894547,offline
GlobalTransfer,GBL_0021,GR3,25.051997196937933,40.958621980833485,7.369027712218711,18.712118904459963,4.518476021946285,143.57428424826762,124.86216534380765,0.17943695277037133,0.0861052603799287,0.37091050057952285,0.8707129571385757,0.6891529873089587,45.025444830425336,-101.51269397741154,2013-10-01,global,africa,29.905712383375267,36.00710323604138,24.23301739885947,0.028916897854971067,24.21650000332064,0.03716913234706117,0.004832515111649982,5.256285218515568,0.4172972488764023,0.4173969279093913,3294.54832558725,0.18522923610973388,0.13047180848784293,15477.497710152229,6.554869454456026,-6.101390852666114,0.8305503552266067,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,1.8761001930207866,0.16989669828124962,offline,0.03494834914062481,offline,35.05199719693793,offline
GlobalTransfer,GBL_0022,GR3,22.970871984840674,31.223545121537907,3.471917955184178,168.29471581251823,8.027192024513056,295.22029658231264,126.92558076979441,0.2444368224398773,0.14212657805839485,0.18472937270452028,1.5832840368869818,1.9184803533576096,43.08206898119535,-71.35277495057845,2014-09-02,global,africa,15.42588560975387,16.727236350561217,14.23490163388634,0.09126306315499609,14.180260549393806,0.03716913234706117,0.004832515111649982,5.256285218515568,0.3681280911926833,0.4173969279093913,2906.359410962003,0.18522923610973388,0.13047180848784293,6342.934042147886,4.348657383473515,-1.3013507408073473,0.9222016886989413,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,1.9288300408715346,0.1338168089651412,offline,0.016908404482570596,offline,32.97087198484067,offline
GlobalTransfer,GBL_0023,GR1,14.381933885337716,12.61460066044846,0.36917135358246755,267.4989726234342,14.350941419984967,105.72099982392268,161.77797279951153,0.1321351844424879,0.06070868574420177,0.37384231971041904,0.993684779023249,1.6016342924049396,48.399509169658444,-113.16300155024305,2014-05-15,global,africa,0.5852372998519436,0.6267578521368957,0.3039672305082508,0.383684790395494,0.13435845185681258,0.014906037584966014,0.004279760425232965,12.424793822935328,0.2874971621172808,0.4173969279093913,1075.8308249161082,0.09830025799582358,0.11248546510825337,75.84730875675334,0.5676415578628201,-0.041520552284952106,0.9337534389981871,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,1.4319497111816555,0.11304482946144367,offline,0.006522414730721834,offline,24.381933885337716,offline
GlobalTransfer,GBL_0024,SH2,22.67411706741315,25.249368130026856,1.950472125262475,186.9454363269006,60.226211192239525,304.4710814370898,117.52564511018923,0.06126437943426884,0.27717134421477013,0.3215209814601022,1.0742707314181081,2.672822646823028,44.980250422358885,-102.07884743565609,2020-06-11,global,africa,7.467290846082383,7.626255720702619,5.700440509249735,1.9715217201313309,5.098454127282193,0.9049820071971211,0.004994469074718289,3.0489668654672513,0.343813553299679,0.4173969279093913,19167.905558971754,1.0,0.1358309698612949,19855.682805818647,7.350700408576153,-0.1589648746202359,0.9791555803474171,global_transfer,Biais moyen global (méta-analyse FRIDGE),141.45999999999998,76.3,65.16,0.305,10499.0,15,18608,2.0590327652634968,0.1753166380060976,offline,0.07518998280365856,offline,32.67411706741315,offline
GlobalTransfer,GBL_0025,SH5,34.94106120843894,18.356444128415355,2.369491353154516,285.1736057000943,0.22804533378735137,37.48105085461682,112.30744515452253,0.14701867297787344,0.11274906619822171,0.17792659579925318,1.5167336583961613,1.1839336970252718,30.614119395104822,-94.57131710674116,2012-08-15,global,africa,35.52224311679462,41.992276723170505,6.4586924377422585,4.794327896368497e-05,6.458674239758273,0.15552147648321754,0.00608695705034899,2.103442794127242,0.29900194142626435,0.4173969279093913,11851.353956390334,1.0,0.17294536848279268,86068.91472210428,14.432149295232827,-6.470033606375885,0.8459232480051302,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,4.575623863871459,0.08952647373153702,offline,-0.005236763134231492,offline,44.94106120843894,offline
GlobalTransfer,GBL_0026,GS1,16.48937488110561,8.734383513841625,11.529982184011773,167.34820242637602,13.833934462983166,159.28945906965774,8.058743356718281,0.16987551120614566,0.09281432251469482,0.36473317401594446,1.3108698561154242,2.458310425771312,41.4848568095356,-75.15773768663871,2023-05-26,global,africa,6.212862548721507,7.09304908438903,24.99551852789759,0.26207365609924266,25.255030893148245,0.04158803631831939,0.004678388636554605,4.273094174055576,0.235561375097594,0.4173969279093913,759.8444609382478,0.23536814825360092,0.12540840406381637,675.9028975256773,1.5525603268774455,-0.8801865356675229,0.8759085796255506,global_transfer,Biais moyen global (méta-analyse FRIDGE),5.84,3.32,2.52,0.274,10499.0,15,18608,1.7120583224854367,0.16675700207378535,offline,0.033378501036892674,offline,26.48937488110561,offline
GlobalTransfer,GBL_0027,GR7,36.617388544273325,56.6899169127991,7.609087487838336,244.12400954267616,20.04566991598483,157.49399042137668,86.63001912129948,0.05076421101643932,0.17781713497803428,0.31546939581664196,0.9295106562421094,2.2788678521515493,31.461453057829367,-101.27797290182964,2020-10-23,global,africa,95.12897047884987,103.76966717731504,24.425752737893202,0.49262855164673425,24.459655335706167,0.06013769546885841,0.0046746173113986446,3.3984805476078384,0.5621131866190808,0.4173969279093913,6956.018343952774,0.4815616302631258,0.12528496439990291,90433.6576138185,14.764323309869143,-8.640696698465177,0.9167319609525151,global_transfer,Biais moyen global (méta-analyse FRIDGE),28.17,16.28,11.89,0.914,10499.0,15,18608,2.6615009915444916,0.16372186434500402,offline,0.03186093217250201,offline,46.617388544273325,offline
GlobalTransfer,GBL_0028,GS1,30.453976681135302,59.71362806184325,1.6792484657786182,328.54422712314215,25.711397782124813,166.0535827986784,162.49064432446374,0.14434891409709502,0.24674528054470865,0.07786653620631559,1.1919833515113396,2.3943405754679574,35.93060247573965,-84.99409508385142,2013-06-20,global,africa,1.8022575324261056,1.6828841751168846,4.7481375014011755,0.9052808100794874,3.8943363600573373,0.04158803631831939,0.004678388636554605,4.273094174055576,0.2940237626053985,0.4173969279093913,948.4251283020137,0.23536814825360092,0.12540840406381637,200.16305445790226,0.8870299945222826,0.11937335730922105,1.0709337927554818,global_transfer,Biais moyen global (méta-analyse FRIDGE),5.84,3.32,2.52,0.274,10499.0,15,18608,1.7543946955290353,0.11049143077144381,offline,0.005245715385721904,offline,40.4539766811353,offline
GlobalTransfer,GBL_0029,SH2,12.13189918682523,16.061150582055518,11.04121288230769,205.06909061065681,13.894790544489691,203.4191861385528,1.6499044721040264,0.1836843623993195,0.2436130876065729,0.3073336674398786,1.451549361332967,2.904144413824319,36.926851511441804,-93.12875342302584,2018-07-21,global,africa,20.259883516223635,23.82499057947287,24.956164054112538,0.10493841238020625,25.061059142861303,0.9049820071971211,0.004994469074718289,3.0489668654672513,0.2541239303686352,0.4173969279093913,14167.630830233655,1.0,0.1358309698612949,45848.88421113326,10.802217991021362,-3.5651070632492363,0.8503627083772759,global_transfer,Biais moyen global (méta-analyse FRIDGE),141.45999999999998,76.3,65.16,0.305,10499.0,15,18608,1.1875745441057428,0.1409714350781311,offline,0.05458286104687865,offline,22.13189918682523,offline
GlobalTransfer,GBL_0030,GR2,14.616954499598341,61.7724392639196,3.195351542112028,60.368482209692495,3.5830887795783397,319.8789054827552,100.48957672693729,0.033381428894467075,0.06474241013803693,0.3533159841101937,0.5841290274400952,0.5737881818796262,42.07485829974867,-87.48250633078383,2013-08-01,global,africa,15.77672240747405,17.17618113408251,13.922349617857188,0.020556989935439057,13.918621758753659,0.024694122351059576,0.004734564308992334,8.782945666736023,0.6524576543536212,0.4173969279093913,2859.2039880422376,0.1201515669131894,0.1272496941340557,6249.258641193945,4.318996103443596,-1.399458726608458,0.9185232901490816,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,0.6360083960871732,0.11817743909484152,offline,0.009088719547420757,offline,24.616954499598343,offline
GlobalTransfer,GBL_0031,GR3,13.96761971628938,37.91645855901143,1.759960486998402,87.93700227372284,40.206145486759766,25.93126308410092,62.00573918962192,0.10677024008216333,0.04033655429467086,0.09605015627472077,1.140686970545816,2.5124272507979852,47.258148596927995,-116.00117568687847,2018-05-01,global,africa,12.70997374530272,13.137535164154874,5.214109296125646,2.289563097418176,6.605759343210616,0.03716913234706117,0.004832515111649982,5.256285218515568,0.5044698253298863,0.4173969279093913,3982.7730061123184,0.18522923610973388,0.13047180848784293,6826.78347701405,4.498224448628565,-0.4275614188521537,0.9674549743532764,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,0.9903869645642724,0.16277353060677482,offline,0.03138676530338741,offline,23.96761971628938,offline
GlobalTransfer,GBL_0032,GS1,26.839436845221922,69.06469119768263,10.521848736987689,298.9277518913368,18.65878048601104,196.0927537481117,102.8349981432251,0.16750424796738458,0.11011848131785433,0.34538227076459627,2.3474976484539627,2.514341765094454,31.392952682996683,-72.67688315375545,2010-09-17,global,africa,6.433563846175918,7.004383016905895,24.98192734962041,0.4767585062652214,24.880361054458426,0.04158803631831939,0.004678388636554605,4.273094174055576,0.235561375097594,0.4173969279093913,759.8444609382478,0.23536814825360092,0.12540840406381637,667.4538298241783,1.5436024812963343,-0.570819170729977,0.9185054316201386,global_transfer,Biais moyen global (méta-analyse FRIDGE),5.84,3.32,2.52,0.274,10499.0,15,18608,1.0926019594539427,0.11142191211332625,offline,0.005710956056663122,offline,36.839436845221925,offline
